id,credit,sex,education,mariage,age
14038,240000,2,2,2,46
14039,200000,1,2,2,45
14040,30000,2,2,2,24
14041,500000,2,2,2,38
14042,230000,2,3,1,43
14043,110000,2,3,2,27
14044,230000,2,1,2,34
14045,80000,2,1,1,45
14046,200000,2,1,1,33
14047,80000,2,3,2,51
14048,170000,1,2,1,30
14049,120000,2,1,1,31
14050,100000,2,1,1,45
14051,210000,2,1,2,34
14052,300000,2,1,2,26
14053,70000,2,2,2,49
14054,30000,2,2,2,40
14055,30000,2,2,1,51
14056,80000,2,2,1,30
14057,180000,2,1,1,37
14058,360000,2,1,1,28
14059,50000,1,2,1,46
14060,170000,1,5,1,35
14061,230000,2,2,1,40
14062,500000,1,1,1,44
14063,30000,1,2,2,26
14064,120000,1,1,2,31
14065,200000,1,1,2,38
14066,60000,2,3,1,38
14067,140000,1,2,2,39
14068,50000,1,3,2,44
14069,90000,2,2,1,35
14070,150000,2,1,2,28
14071,250000,2,3,2,29
14072,100000,2,2,2,24
14073,320000,1,1,1,43
14074,50000,1,3,2,31
14075,90000,2,1,2,28
14076,250000,1,2,2,42
14077,120000,2,2,2,27
14078,140000,2,3,2,24
14079,330000,2,1,2,34
14080,500000,1,1,1,33
14081,30000,1,2,2,24
14082,80000,1,1,1,41
14083,320000,1,1,1,40
14084,600000,1,2,1,50
14085,200000,2,2,2,36
14086,240000,2,2,2,39
14087,30000,1,2,1,54
14088,20000,1,2,2,33
14089,130000,2,1,2,32
14090,190000,1,3,1,38
14091,470000,2,1,1,46
14092,50000,2,1,2,29
14093,250000,2,2,1,33
14094,500000,2,1,1,45
14095,500000,1,1,2,28
14096,60000,2,1,2,25
14097,20000,1,2,1,61
14098,50000,1,2,1,50
14099,20000,1,2,1,45
14100,140000,1,1,2,27
14101,80000,2,2,1,53
14102,110000,2,2,1,29
14103,360000,2,1,2,39
14104,50000,2,5,2,21
14105,380000,1,1,1,52
14106,50000,2,2,1,38
14107,300000,2,2,1,49
14108,360000,1,1,1,29
14109,60000,2,2,2,23
14110,30000,1,2,2,29
14111,120000,1,1,2,28
14112,50000,2,1,2,26
14113,150000,2,2,1,40
14114,50000,2,2,2,23
14115,50000,2,2,2,23
14116,50000,2,2,1,39
14117,550000,2,1,2,28
14118,190000,1,2,1,37
14119,310000,2,2,1,37
14120,110000,1,3,2,49
14121,160000,2,2,1,27
14122,200000,2,1,2,32
14123,300000,1,1,2,29
14124,150000,2,2,2,28
14125,90000,1,6,1,57
14126,210000,2,1,2,26
14127,360000,2,1,1,33
14128,150000,1,1,2,28
14129,100000,2,2,1,34
14130,180000,2,1,2,26
14131,270000,1,2,1,39
14132,60000,1,2,2,53
14133,220000,2,2,1,33
14134,200000,1,1,2,60
14135,120000,2,2,2,54
14136,500000,1,1,2,43
14137,50000,1,5,2,26
14138,30000,1,5,2,38
14139,50000,1,2,1,35
14140,20000,2,2,1,50
14141,240000,2,1,2,27
14142,30000,1,1,2,28
14143,70000,2,3,1,45
14144,50000,2,3,1,25
14145,500000,2,1,2,28
14146,170000,1,1,1,41
14147,20000,2,3,2,22
14148,100000,2,2,2,27
14149,20000,1,1,2,23
14150,210000,1,3,2,27
14151,50000,1,1,1,41
14152,20000,2,3,3,43
14153,190000,1,2,2,36
14154,20000,1,2,1,35
14155,220000,1,1,2,31
14156,20000,2,2,2,34
14157,140000,2,3,1,32
14158,20000,1,2,2,27
14159,210000,2,1,1,50
14160,220000,2,1,2,36
14161,120000,2,1,1,38
14162,50000,1,2,2,25
14163,230000,2,1,2,24
14164,20000,1,3,2,23
14165,210000,2,1,2,31
14166,210000,1,1,2,26
14167,10000,1,1,2,38
14168,100000,2,2,2,28
14169,30000,1,2,2,23
14170,300000,1,1,1,40
14171,140000,1,1,2,29
14172,50000,1,2,3,35
14173,200000,1,2,1,40
14174,260000,1,1,2,33
14175,250000,1,2,1,52
14176,500000,2,1,1,52
14177,60000,2,3,1,44
14178,360000,2,2,2,25
14179,90000,2,2,1,41
14180,150000,1,2,2,23
14181,130000,1,1,2,54
14182,120000,1,2,1,52
14183,160000,1,2,2,29
14184,500000,1,3,1,37
14185,130000,1,1,2,28
14186,360000,2,1,2,29
14187,120000,1,2,1,51
14188,240000,2,2,1,41
14189,50000,1,2,2,35
14190,30000,1,2,3,27
14191,50000,1,1,2,25
14192,80000,2,1,1,38
14193,230000,2,1,2,27
14194,50000,1,1,1,41
14195,340000,2,1,2,42
14196,170000,1,1,2,30
14197,450000,2,2,2,32
14198,350000,2,1,2,36
14199,50000,1,2,1,50
14200,210000,2,2,2,25
14201,290000,2,2,2,26
14202,180000,2,1,2,30
14203,230000,2,1,2,34
14204,140000,2,2,1,27
14205,30000,2,1,2,24
14206,140000,2,1,2,26
14207,50000,1,2,1,46
14208,80000,2,2,1,22
14209,120000,1,1,2,28
14210,400000,2,2,2,37
14211,70000,1,2,1,43
14212,190000,2,2,2,39
14213,60000,2,2,1,40
14214,20000,2,3,1,38
14215,30000,2,3,2,50
14216,450000,1,1,1,41
14217,70000,2,1,1,38
14218,160000,2,2,1,38
14219,140000,2,2,1,30
14220,130000,2,1,2,26
14221,70000,2,2,2,42
14222,10000,1,3,2,34
14223,30000,2,2,2,54
14224,20000,1,1,2,42
14225,360000,2,2,2,44
14226,50000,1,3,2,29
14227,20000,1,2,2,24
14228,110000,1,2,2,29
14229,150000,2,1,2,40
14230,140000,2,2,1,30
14231,70000,2,3,1,47
14232,80000,1,4,2,28
14233,80000,1,1,2,32
14234,50000,1,2,2,24
14235,100000,1,1,2,27
14236,130000,2,2,2,35
14237,400000,1,1,2,32
14238,500000,1,1,2,41
14239,450000,1,1,2,26
14240,80000,2,1,2,26
14241,500000,1,1,1,45
14242,210000,2,1,2,32
14243,440000,2,1,2,28
14244,280000,1,1,2,27
14245,10000,1,2,1,50
14246,210000,2,2,1,36
14247,100000,1,1,2,26
14248,210000,2,1,2,33
14249,500000,2,1,1,37
14250,150000,1,1,1,39
14251,390000,2,1,1,40
14252,100000,2,2,1,26
14253,300000,1,1,1,45
14254,80000,1,2,1,46
14255,50000,1,2,2,22
14256,200000,2,2,2,34
14257,380000,2,1,1,42
14258,90000,2,3,2,25
14259,50000,1,1,2,27
14260,30000,2,3,2,51
14261,300000,1,1,1,44
14262,20000,1,3,1,57
14263,50000,2,1,1,47
14264,50000,1,1,2,28
14265,70000,2,2,3,42
14266,230000,2,1,1,34
14267,290000,2,2,1,37
14268,240000,1,1,1,49
14269,330000,1,1,2,32
14270,300000,1,1,1,38
14271,160000,2,1,1,40
14272,360000,1,1,1,36
14273,60000,2,2,3,49
14274,200000,1,1,2,42
14275,220000,2,1,2,50
14276,500000,2,2,1,42
14277,10000,1,2,2,38
14278,20000,2,2,3,47
14279,50000,2,5,1,33
14280,220000,2,2,2,27
14281,140000,1,3,1,38
14282,80000,2,1,2,27
14283,70000,2,1,2,24
14284,390000,2,1,1,32
14285,10000,1,2,1,47
14286,290000,1,1,2,36
14287,280000,1,3,1,47
14288,250000,2,2,1,29
14289,80000,2,2,1,45
14290,500000,2,2,1,37
14291,50000,1,2,2,26
14292,20000,1,3,2,23
14293,50000,2,2,2,23
14294,160000,2,2,1,47
14295,20000,1,2,2,24
14296,80000,2,3,1,25
14297,290000,2,2,1,27
14298,20000,1,3,1,25
14299,30000,2,2,1,37
14300,170000,1,1,2,32
14301,700000,2,1,1,36
14302,50000,1,3,3,58
14303,200000,1,1,2,31
14304,20000,1,2,1,27
14305,60000,1,2,1,41
14306,160000,1,3,1,42
14307,370000,1,2,1,34
14308,500000,2,3,2,49
14309,500000,2,2,1,40
14310,50000,2,1,2,22
14311,140000,2,1,1,36
14312,210000,2,2,1,50
14313,300000,2,1,1,56
14314,60000,2,2,2,23
14315,80000,1,2,1,60
14316,50000,1,3,1,48
14317,240000,2,2,1,44
14318,360000,2,1,2,27
14319,140000,2,1,2,24
14320,310000,1,1,1,37
14321,20000,2,2,2,22
14322,140000,2,2,2,29
14323,440000,1,1,1,62
14324,330000,1,2,1,34
14325,60000,1,1,2,26
14326,120000,2,2,2,23
14327,290000,2,2,2,34
14328,20000,1,2,2,26
14329,500000,2,2,1,64
14330,20000,1,2,2,25
14331,150000,2,3,1,46
14332,490000,2,2,1,42
14333,170000,1,2,2,24
14334,50000,2,1,2,27
14335,150000,1,2,1,40
14336,390000,1,1,2,41
14337,380000,1,1,2,33
14338,170000,2,2,1,34
14339,170000,2,2,1,26
14340,390000,1,1,1,36
14341,30000,2,2,2,28
14342,300000,2,2,1,48
14343,180000,2,1,2,25
14344,360000,2,2,1,27
14345,230000,2,2,1,42
14346,30000,1,3,2,28
14347,400000,2,2,1,45
14348,20000,1,2,2,47
14349,100000,2,2,2,26
14350,340000,1,2,1,43
14351,30000,2,2,2,22
14352,440000,1,3,1,38
14353,100000,1,2,1,46
14354,30000,2,3,2,28
14355,20000,1,2,2,43
14356,200000,1,2,1,40
14357,180000,1,2,2,34
14358,50000,2,2,2,34
14359,210000,2,2,2,27
14360,210000,2,2,2,24
14361,220000,2,1,1,36
14362,240000,1,1,1,36
14363,200000,1,2,2,33
14364,20000,1,2,2,46
14365,180000,2,1,1,33
14366,90000,2,1,2,26
14367,130000,1,3,1,56
14368,100000,1,1,1,51
14369,450000,2,1,2,54
14370,210000,1,2,1,42
14371,380000,2,2,2,28
14372,20000,2,2,1,39
14373,50000,2,1,2,27
14374,50000,2,1,2,24
14375,160000,1,3,2,42
14376,450000,2,1,1,27
14377,30000,1,3,1,47
14378,310000,2,3,1,31
14379,50000,1,3,2,26
14380,160000,1,3,2,35
14381,170000,1,1,2,31
14382,230000,2,1,2,28
14383,20000,1,3,2,25
14384,50000,2,2,2,22
14385,140000,2,3,1,25
14386,50000,2,2,2,43
14387,280000,2,2,2,31
14388,360000,2,1,2,31
14389,50000,1,3,2,22
14390,20000,1,2,2,21
14391,310000,2,2,1,34
14392,260000,2,3,2,33
14393,80000,1,1,1,41
14394,30000,1,3,2,42
14395,340000,2,2,2,29
14396,260000,2,1,2,27
14397,420000,2,2,1,40
14398,80000,2,1,1,54
14399,400000,1,1,1,36
14400,460000,1,1,1,50
14401,200000,1,2,2,39
14402,160000,1,2,1,52
14403,70000,1,1,2,26
14404,290000,1,3,2,43
14405,120000,2,1,2,29
14406,100000,2,1,2,26
14407,30000,2,3,1,55
14408,30000,2,1,2,23
14409,50000,2,1,2,23
14410,210000,2,1,1,39
14411,10000,1,3,2,24
14412,250000,2,1,1,50
14413,230000,2,2,1,31
14414,150000,1,1,2,26
14415,20000,2,1,2,22
14416,150000,2,2,1,41
14417,20000,1,3,2,48
14418,400000,2,1,2,30
14419,20000,2,2,1,40
14420,440000,2,2,1,45
14421,20000,1,2,2,26
14422,320000,1,1,2,26
14423,300000,1,1,1,37
14424,50000,2,3,1,24
14425,210000,1,1,2,27
14426,350000,2,1,2,33
14427,470000,1,1,1,33
14428,300000,2,1,2,28
14429,30000,1,2,2,25
14430,210000,1,2,2,28
14431,30000,2,1,1,37
14432,200000,2,2,2,27
14433,140000,1,2,1,41
14434,50000,2,1,2,26
14435,10000,1,2,2,32
14436,390000,2,2,2,28
14437,50000,2,3,1,50
14438,50000,2,2,1,25
14439,30000,2,3,2,31
14440,50000,2,1,2,31
14441,50000,2,1,2,33
14442,260000,1,1,3,41
14443,50000,2,1,2,34
14444,140000,1,1,2,28
14445,490000,1,1,2,28
14446,60000,2,2,2,24
14447,80000,1,1,2,39
14448,80000,1,1,2,26
14449,290000,1,1,2,28
14450,280000,1,2,2,28
14451,130000,1,2,2,29
14452,20000,1,3,1,52
14453,50000,1,2,2,31
14454,330000,2,1,2,28
14455,150000,2,3,2,40
14456,150000,2,2,2,26
14457,210000,1,2,3,27
14458,10000,1,2,3,28
14459,300000,2,3,1,32
14460,140000,2,2,2,35
14461,50000,2,2,2,26
14462,140000,1,1,2,30
14463,50000,2,2,1,32
14464,500000,1,1,2,35
14465,500000,2,3,1,36
14466,20000,1,2,2,38
14467,420000,1,1,1,47
14468,60000,1,2,1,37
14469,60000,1,2,1,37
14470,190000,2,2,2,35
14471,220000,1,1,1,48
14472,110000,2,2,2,28
14473,290000,1,2,1,33
14474,50000,2,2,1,25
14475,110000,2,2,2,39
14476,230000,2,2,1,35
14477,250000,2,1,1,42
14478,100000,1,1,2,26
14479,30000,2,1,2,23
14480,230000,1,1,1,47
14481,50000,1,2,1,29
14482,420000,1,1,2,33
14483,30000,1,2,2,33
14484,20000,1,1,2,34
14485,200000,2,1,1,43
14486,90000,2,1,2,27
14487,110000,1,3,1,45
14488,60000,2,2,2,26
14489,80000,1,1,2,35
14490,50000,1,3,1,41
14491,180000,1,1,2,28
14492,110000,2,2,2,39
14493,150000,2,1,1,33
14494,120000,2,2,2,30
14495,150000,1,1,2,40
14496,360000,2,3,1,42
14497,60000,1,2,1,56
14498,480000,1,2,1,40
14499,400000,2,2,2,25
14500,60000,2,2,2,24
14501,240000,2,2,1,29
14502,30000,2,1,2,27
14503,240000,2,1,2,38
14504,50000,2,2,2,23
14505,130000,2,1,2,27
14506,30000,2,2,1,49
14507,10000,1,2,1,35
14508,180000,1,2,2,27
14509,230000,2,3,2,26
14510,30000,2,1,2,27
14511,50000,1,3,1,52
14512,500000,1,1,2,30
14513,360000,1,2,2,30
14514,460000,2,1,1,43
14515,10000,2,2,2,32
14516,270000,2,1,2,32
14517,80000,1,2,1,43
14518,100000,1,1,2,32
14519,20000,1,3,1,42
14520,300000,1,2,1,38
14521,30000,2,2,2,44
14522,160000,1,1,2,33
14523,30000,2,2,2,25
14524,160000,2,1,2,31
14525,380000,2,1,2,31
14526,180000,1,2,2,43
14527,100000,1,1,1,45
14528,260000,1,1,1,38
14529,180000,2,3,2,25
14530,240000,1,3,1,38
14531,30000,1,2,3,44
14532,50000,1,2,2,26
14533,180000,2,2,1,43
14534,20000,1,2,2,24
14535,130000,1,2,2,31
14536,240000,1,1,1,36
14537,160000,2,5,1,35
14538,60000,1,3,2,29
14539,100000,1,3,1,35
14540,320000,2,2,2,28
14541,110000,2,2,1,62
14542,50000,2,1,2,31
14543,50000,1,2,1,38
14544,140000,1,2,2,39
14545,80000,1,2,1,46
14546,50000,1,2,2,23
14547,140000,2,2,1,35
14548,210000,2,2,1,52
14549,130000,1,2,1,35
14550,200000,2,1,2,31
14551,110000,1,2,2,40
14552,140000,2,2,2,27
14553,20000,1,2,2,43
14554,450000,1,2,2,30
14555,170000,1,2,1,36
14556,170000,2,2,1,36
14557,180000,1,2,2,29
14558,200000,1,1,1,39
14559,80000,2,2,1,27
14560,150000,2,2,2,41
14561,160000,1,1,2,31
14562,60000,1,3,2,38
14563,240000,2,2,1,39
14564,20000,1,2,2,24
14565,500000,1,1,2,30
14566,280000,2,2,2,50
14567,200000,1,1,3,50
14568,290000,2,1,2,29
14569,80000,2,1,2,34
14570,20000,2,3,1,61
14571,400000,2,1,2,41
14572,30000,2,3,1,53
14573,130000,1,1,1,34
14574,60000,1,2,1,33
14575,20000,1,3,1,37
14576,160000,1,2,1,43
14577,110000,2,2,2,25
14578,230000,1,1,1,40
14579,20000,2,1,2,22
14580,140000,2,2,1,34
14581,130000,2,3,1,48
14582,130000,2,1,2,47
14583,200000,1,2,1,30
14584,60000,2,3,1,43
14585,20000,1,1,2,25
14586,110000,2,1,2,32
14587,320000,2,1,2,27
14588,130000,1,3,3,40
14589,280000,1,1,1,50
14590,290000,1,1,2,34
14591,30000,2,3,1,28
14592,80000,1,2,2,28
14593,70000,2,1,2,24
14594,80000,2,3,1,44
14595,200000,2,1,1,33
14596,50000,1,2,1,28
14597,120000,1,2,2,28
14598,80000,1,1,2,29
14599,200000,2,2,1,35
14600,90000,2,2,1,34
14601,30000,2,2,1,38
14602,30000,2,3,1,29
14603,50000,2,3,2,23
14604,150000,1,2,2,31
14605,280000,2,2,1,42
14606,10000,1,3,2,25
14607,160000,2,2,1,35
14608,160000,2,2,1,30
14609,390000,1,1,1,46
14610,50000,1,2,2,22
14611,50000,1,2,2,26
14612,150000,1,2,2,28
14613,50000,1,3,2,23
14614,190000,2,1,2,39
14615,10000,1,3,2,29
14616,210000,2,1,2,37
14617,230000,1,1,2,32
14618,150000,2,1,1,52
14619,230000,2,1,1,34
14620,80000,2,1,2,28
14621,160000,2,5,2,31
14622,500000,2,1,2,27
14623,180000,2,1,2,34
14624,30000,2,2,2,23
14625,130000,2,1,1,47
14626,10000,2,3,1,46
14627,20000,2,2,1,45
14628,30000,1,3,2,27
14629,30000,1,2,2,38
14630,320000,2,1,1,39
14631,10000,1,2,2,23
14632,350000,2,0,2,53
14633,20000,1,3,2,35
14634,50000,1,2,2,25
14635,310000,1,1,2,28
14636,80000,1,2,2,34
14637,170000,1,1,2,43
14638,10000,2,3,3,52
14639,30000,1,3,2,41
14640,170000,2,3,2,46
14641,230000,2,1,1,32
14642,50000,2,2,2,23
14643,300000,2,1,1,52
14644,210000,1,2,1,37
14645,20000,2,3,1,36
14646,20000,2,2,1,32
14647,20000,2,2,2,25
14648,80000,1,1,2,29
14649,30000,2,2,3,22
14650,200000,1,1,2,33
14651,210000,1,1,2,31
14652,330000,2,1,1,42
14653,30000,1,2,2,25
14654,280000,1,1,1,39
14655,300000,1,1,1,37
14656,10000,1,3,1,42
14657,50000,2,2,2,24
14658,280000,1,2,1,49
14659,20000,1,2,1,51
14660,130000,1,2,2,32
14661,20000,1,2,2,25
14662,120000,2,2,2,26
14663,400000,2,1,2,33
14664,300000,2,2,2,39
14665,30000,2,2,2,23
14666,20000,1,2,1,47
14667,320000,2,2,1,43
14668,80000,1,2,1,57
14669,160000,1,3,1,59
14670,80000,2,3,2,50
14671,280000,2,3,2,47
14672,210000,2,1,2,28
14673,250000,2,1,2,27
14674,120000,2,1,2,27
14675,20000,2,2,2,27
14676,200000,2,2,2,35
14677,100000,1,1,1,45
14678,80000,2,2,1,53
14679,450000,2,1,2,39
14680,200000,2,1,1,38
14681,50000,2,2,2,28
14682,500000,2,2,2,31
14683,50000,1,1,2,25
14684,450000,2,1,1,29
14685,130000,2,1,2,30
14686,220000,2,1,2,29
14687,210000,2,2,1,38
14688,50000,1,1,2,57
14689,260000,1,2,2,31
14690,70000,2,2,2,26
14691,50000,1,2,1,37
14692,20000,1,2,2,28
14693,170000,1,2,1,34
14694,100000,2,2,2,34
14695,200000,2,2,2,30
14696,30000,2,3,1,59
14697,300000,2,1,2,39
14698,360000,2,2,2,28
14699,140000,1,1,2,33
14700,360000,2,2,2,28
14701,150000,2,2,1,43
14702,280000,1,2,1,37
14703,230000,2,2,1,46
14704,80000,2,3,1,46
14705,50000,1,1,2,32
14706,180000,1,1,2,30
14707,100000,1,2,2,34
14708,30000,1,1,2,30
14709,80000,1,1,1,37
14710,500000,2,1,1,39
14711,150000,2,2,2,33
14712,50000,2,2,2,22
14713,260000,2,1,1,42
14714,410000,2,2,1,35
14715,50000,2,3,1,33
14716,100000,2,2,1,39
14717,90000,2,3,1,37
14718,50000,1,1,2,32
14719,200000,2,2,1,51
14720,240000,1,1,2,33
14721,360000,1,1,2,29
14722,170000,2,1,2,37
14723,80000,2,3,1,30
14724,260000,1,3,1,49
14725,70000,2,2,2,55
14726,30000,2,3,2,43
14727,290000,2,2,1,35
14728,110000,2,2,1,46
14729,110000,1,2,1,30
14730,200000,1,2,1,40
14731,70000,2,3,2,22
14732,150000,2,2,2,29
14733,340000,2,2,2,43
14734,30000,2,2,2,25
14735,200000,1,1,1,40
14736,400000,2,2,2,44
14737,110000,2,2,1,41
14738,420000,1,2,1,36
14739,150000,2,5,1,45
14740,290000,2,1,1,36
14741,160000,1,1,1,58
14742,50000,1,3,2,31
14743,150000,1,1,2,25
14744,500000,2,1,2,29
14745,140000,2,2,2,26
14746,200000,1,1,1,44
14747,230000,1,1,1,46
14748,60000,2,2,2,26
14749,150000,1,2,1,38
14750,340000,2,1,2,29
14751,140000,1,1,2,30
14752,20000,2,1,1,41
14753,200000,2,1,2,26
14754,20000,1,3,1,44
14755,300000,2,1,1,29
14756,200000,2,1,1,64
14757,180000,1,1,2,28
14758,30000,2,3,1,24
14759,350000,1,1,1,62
14760,160000,1,1,2,28
14761,20000,2,3,1,42
14762,130000,1,1,2,28
14763,180000,2,1,1,43
14764,220000,2,2,1,36
14765,120000,2,2,2,25
14766,500000,2,2,1,33
14767,150000,2,1,2,29
14768,180000,1,1,2,29
14769,440000,1,1,2,30
14770,190000,2,2,1,35
14771,160000,2,2,1,40
14772,20000,1,2,1,37
14773,30000,1,3,1,44
14774,420000,1,1,1,32
14775,370000,2,1,2,28
14776,60000,1,2,2,35
14777,180000,1,2,2,43
14778,90000,2,3,2,25
14779,250000,2,2,2,24
14780,30000,2,1,2,25
14781,140000,1,1,1,41
14782,180000,2,1,2,26
14783,70000,2,1,2,30
14784,320000,2,2,2,36
14785,150000,1,1,2,28
14786,20000,1,2,2,29
14787,30000,1,1,2,25
14788,500000,1,1,2,31
14789,30000,2,2,2,22
14790,50000,1,2,3,41
14791,20000,1,3,1,44
14792,10000,2,3,1,51
14793,500000,2,3,1,45
14794,20000,1,1,2,25
14795,200000,2,1,1,28
14796,10000,1,2,1,31
14797,50000,2,3,1,43
14798,320000,2,2,1,35
14799,50000,1,2,1,41
14800,30000,2,1,1,41
14801,110000,1,3,2,36
14802,50000,2,1,1,35
14803,140000,2,1,2,29
14804,90000,2,1,1,44
14805,60000,1,2,1,49
14806,20000,1,2,2,24
14807,340000,2,1,1,62
14808,30000,1,2,2,29
14809,170000,1,1,1,35
14810,130000,1,1,1,45
14811,250000,2,2,1,44
14812,200000,2,2,1,36
14813,10000,2,2,1,49
14814,180000,2,2,2,29
14815,230000,2,1,2,29
14816,200000,2,3,1,45
14817,90000,2,3,2,33
14818,130000,1,3,2,28
14819,230000,1,1,2,26
14820,320000,1,2,2,36
14821,30000,1,3,2,34
14822,80000,2,2,2,25
14823,80000,2,1,1,35
14824,260000,2,2,1,45
14825,20000,1,3,2,26
14826,200000,2,2,1,34
14827,80000,2,2,2,23
14828,100000,2,1,2,42
14829,150000,2,5,1,35
14830,80000,2,1,2,27
14831,20000,2,2,2,48
14832,200000,2,2,1,26
14833,120000,2,2,1,41
14834,30000,1,3,2,50
14835,200000,1,1,2,37
14836,80000,2,3,2,38
14837,280000,2,1,1,46
14838,500000,1,1,2,40
14839,120000,2,1,1,37
14840,220000,2,2,1,41
14841,360000,1,2,1,34
14842,210000,2,1,1,35
14843,160000,2,1,1,28
14844,100000,2,1,2,29
14845,400000,2,1,2,31
14846,110000,2,2,1,46
14847,360000,1,1,1,37
14848,500000,2,2,1,48
14849,130000,1,2,2,27
14850,60000,2,1,2,26
14851,240000,1,1,1,39
14852,100000,2,2,1,40
14853,150000,2,2,1,38
14854,290000,1,2,1,39
14855,50000,1,2,2,43
14856,30000,2,2,2,46
14857,210000,2,2,1,35
14858,100000,2,1,2,30
14859,30000,2,3,2,40
14860,30000,2,3,2,34
14861,80000,2,3,1,34
14862,30000,2,2,2,24
14863,70000,2,3,2,41
14864,470000,2,1,2,27
14865,180000,2,1,1,39
14866,20000,1,2,1,32
14867,420000,1,1,1,60
14868,100000,2,2,2,29
14869,130000,2,3,1,53
14870,200000,1,1,1,34
14871,150000,1,1,2,44
14872,410000,2,1,2,30
14873,30000,1,1,1,40
14874,20000,1,2,2,23
14875,130000,2,2,2,30
14876,180000,2,1,2,28
14877,120000,1,1,2,32
14878,190000,2,3,1,27
14879,30000,2,2,1,53
14880,170000,1,1,2,28
14881,120000,1,3,1,32
14882,50000,1,2,2,34
14883,100000,1,2,2,50
14884,20000,2,2,2,26
14885,40000,1,1,2,25
14886,300000,1,1,1,45
14887,230000,2,3,1,37
14888,280000,2,1,1,38
14889,450000,2,1,3,37
14890,260000,1,2,2,30
14891,50000,2,3,1,39
14892,50000,2,2,1,29
14893,240000,2,2,1,36
14894,70000,2,2,1,32
14895,60000,2,2,2,30
14896,230000,2,2,1,31
14897,30000,1,1,2,27
14898,80000,2,3,1,29
14899,360000,2,2,1,40
14900,200000,2,1,1,49
14901,150000,2,1,2,37
14902,260000,2,1,1,42
14903,180000,2,2,2,24
14904,220000,2,3,1,32
14905,180000,2,1,2,40
14906,90000,2,6,3,46
14907,20000,1,2,2,24
14908,290000,2,2,2,31
14909,210000,1,2,1,35
14910,20000,1,1,2,31
14911,310000,2,1,2,27
14912,240000,1,2,1,42
14913,330000,2,2,1,42
14914,310000,2,2,2,29
14915,30000,1,2,2,26
14916,470000,1,1,1,37
14917,280000,2,1,1,56
14918,120000,2,1,1,34
14919,240000,1,2,2,28
14920,800000,1,2,1,53
14921,320000,2,1,2,30
14922,140000,2,1,1,34
14923,20000,1,2,2,25
14924,160000,2,2,2,43
14925,280000,2,2,1,38
14926,330000,2,2,2,33
14927,230000,2,1,1,24
14928,50000,1,2,2,25
14929,210000,2,2,2,33
14930,170000,1,2,2,29
14931,220000,1,1,2,47
14932,90000,1,1,2,30
14933,20000,1,2,1,26
14934,480000,2,2,1,31
14935,140000,1,1,1,36
14936,160000,1,1,1,41
14937,80000,2,2,1,41
14938,100000,2,1,2,22
14939,310000,2,2,2,35
14940,200000,2,2,1,36
14941,50000,1,2,1,55
14942,100000,2,2,1,39
14943,240000,2,1,2,26
14944,30000,1,2,1,53
14945,180000,1,3,1,43
14946,40000,2,1,2,24
14947,70000,2,2,1,31
14948,50000,2,2,2,22
14949,500000,1,2,2,30
14950,200000,2,1,2,33
14951,250000,1,1,1,51
14952,50000,1,1,1,49
14953,180000,1,2,1,33
14954,160000,2,1,1,42
14955,20000,1,2,2,40
14956,50000,2,2,1,44
14957,20000,2,1,2,23
14958,150000,2,1,2,24
14959,360000,1,2,2,48
14960,20000,1,2,2,28
14961,170000,2,2,2,32
14962,30000,1,3,2,42
14963,80000,2,2,1,29
14964,110000,2,2,2,25
14965,140000,1,2,2,25
14966,50000,1,2,2,34
14967,120000,2,2,1,34
14968,10000,1,3,2,22
14969,20000,2,1,1,43
14970,180000,2,1,2,31
14971,240000,2,2,2,24
14972,120000,1,2,1,30
14973,150000,2,1,2,28
14974,30000,1,3,1,55
14975,80000,1,1,2,31
14976,50000,1,1,1,28
14977,30000,2,3,1,58
14978,200000,1,1,1,29
14979,480000,2,2,2,31
14980,50000,1,2,2,55
14981,30000,1,2,1,23
14982,300000,2,1,2,31
14983,500000,2,2,1,36
14984,350000,1,1,2,30
14985,150000,1,1,1,41
14986,30000,1,2,1,46
14987,20000,2,1,2,25
14988,380000,2,2,2,41
14989,70000,2,1,1,42
14990,300000,2,2,1,40
14991,160000,1,3,2,27
14992,230000,2,2,2,32
14993,260000,1,1,1,51
14994,360000,1,2,1,37
14995,50000,2,2,2,26
14996,20000,1,2,2,24
14997,140000,2,2,2,29
14998,50000,1,2,2,24
14999,50000,1,3,2,27
15000,50000,1,2,2,28
15001,50000,2,1,2,22
15002,80000,2,1,2,24
15003,90000,2,2,1,28
15004,50000,2,2,1,27
15005,270000,2,2,1,32
15006,60000,2,2,2,34
15007,240000,2,2,1,35
15008,240000,1,1,2,36
15009,30000,1,3,1,43
15010,50000,1,2,2,42
15011,370000,1,2,2,33
15012,50000,1,2,1,34
15013,130000,1,2,2,35
15014,20000,1,2,2,40
15015,410000,1,2,2,39
15016,50000,1,1,1,47
15017,30000,1,1,2,42
15018,20000,1,2,1,44
15019,50000,1,1,1,41
15020,360000,1,1,1,36
15021,70000,1,2,2,45
15022,160000,1,3,2,38
15023,20000,1,2,2,38
15024,110000,1,2,1,39
15025,50000,1,2,1,45
15026,80000,1,2,1,32
15027,150000,1,1,1,31
15028,290000,1,2,2,42
15029,340000,1,3,1,48
15030,110000,1,3,1,43
15031,150000,1,1,1,46
15032,280000,1,2,1,38
15033,20000,1,2,1,46
15034,180000,1,2,1,36
15035,50000,1,1,2,39
